date,time,ms
15-6-2020,11:36:54,9.018
15-6-2020,11:36:55,10.287
15-6-2020,11:36:56,9.5
15-6-2020,11:36:57,12.519
15-6-2020,11:36:58,9.706
15-6-2020,11:36:59,9.649
15-6-2020,11:37:00,10.265
15-6-2020,11:37:01,11.086
15-6-2020,11:37:02,10.163
15-6-2020,11:37:03,10.387
15-6-2020,11:37:04,11.841
15-6-2020,11:37:05,12.028
15-6-2020,11:37:06,10.057
15-6-2020,11:37:07,9.742
15-6-2020,11:37:08,10.455
15-6-2020,11:37:09,9.646
15-6-2020,11:37:10,10.369
15-6-2020,11:37:11,9.712
15-6-2020,11:37:12,9.837
15-6-2020,11:37:13,11.566
15-6-2020,11:37:14,9.385
15-6-2020,11:37:15,9.828
15-6-2020,11:37:16,9.729
15-6-2020,11:37:17,9.889
15-6-2020,11:37:18,9.83
15-6-2020,11:37:19,9.659
15-6-2020,11:37:20,9.965
15-6-2020,11:37:21,11.481
15-6-2020,11:37:22,9.187
15-6-2020,11:37:23,9.246
15-6-2020,11:37:24,9.632
15-6-2020,11:37:25,11.513
15-6-2020,11:37:26,9.532
15-6-2020,11:37:27,9.923
15-6-2020,11:37:28,9.306
15-6-2020,11:37:29,12.454
15-6-2020,11:37:30,10.154
15-6-2020,11:37:31,9.924
15-6-2020,11:37:32,9.637
15-6-2020,11:37:33,9.633
15-6-2020,11:37:34,9.308
15-6-2020,11:37:35,10.215
15-6-2020,11:37:36,10.113
15-6-2020,11:37:37,9.558
15-6-2020,11:37:38,9.92
15-6-2020,11:37:39,9.415
15-6-2020,11:37:40,9.597
15-6-2020,11:37:41,10.433
15-6-2020,11:37:42,9.65
15-6-2020,11:37:43,9.603
15-6-2020,11:37:44,9.891
15-6-2020,11:37:45,10.576
15-6-2020,11:37:46,9.481
15-6-2020,11:37:47,9.622
15-6-2020,11:37:48,15.439
15-6-2020,11:37:49,9.438
15-6-2020,11:37:50,9.235
15-6-2020,11:37:51,10.813
15-6-2020,11:37:52,9.303
15-6-2020,11:37:53,9.977
15-6-2020,11:37:54,10.83
15-6-2020,11:37:55,10.483
15-6-2020,11:37:56,9.876
15-6-2020,11:37:57,9.709
15-6-2020,11:37:58,12.459
15-6-2020,11:37:59,9.682
15-6-2020,11:38:00,10.662
15-6-2020,11:38:01,10.22
15-6-2020,11:38:02,9.38
15-6-2020,11:38:03,9.273
15-6-2020,11:38:04,12.761
15-6-2020,11:38:05,10.9
15-6-2020,11:38:06,9.404
15-6-2020,11:38:07,9.862
15-6-2020,11:38:08,9.951
15-6-2020,11:38:09,9.772
15-6-2020,11:38:10,9.959
15-6-2020,11:38:11,9.722
15-6-2020,11:38:12,9.809
15-6-2020,11:38:13,10.55
15-6-2020,11:38:14,9.573
15-6-2020,11:38:15,10.833
15-6-2020,11:38:16,9.625
15-6-2020,11:38:17,9.896
15-6-2020,11:38:18,10.5
15-6-2020,11:38:19,12.941
15-6-2020,11:38:20,10.54
15-6-2020,11:38:21,10.023
15-6-2020,11:38:22,9.62
15-6-2020,11:38:23,9.7
15-6-2020,11:38:24,9.645
15-6-2020,11:38:25,9.39
15-6-2020,11:38:26,10.116
15-6-2020,11:38:27,9.596
15-6-2020,11:38:28,10.115
15-6-2020,11:38:29,9.776
15-6-2020,11:38:30,11.272
15-6-2020,11:38:31,9.831
15-6-2020,11:38:32,9.902
15-6-2020,11:38:33,9.617
15-6-2020,11:38:34,9.869
15-6-2020,11:38:36,11.598
15-6-2020,11:38:37,9.401
15-6-2020,11:38:38,9.668
15-6-2020,11:38:39,9.873
15-6-2020,11:38:40,9.919
15-6-2020,11:38:41,9.643
15-6-2020,11:38:42,9.978
15-6-2020,11:38:43,10.448
15-6-2020,11:38:44,9.761
15-6-2020,11:38:45,9.986
15-6-2020,11:38:46,11.478
15-6-2020,11:38:47,10.202
15-6-2020,11:38:48,10.501
15-6-2020,11:38:49,10.056
15-6-2020,11:38:50,9.378
15-6-2020,11:38:51,9.728
15-6-2020,11:38:52,9.695
15-6-2020,11:38:53,10.356
15-6-2020,11:38:54,10.112
15-6-2020,11:38:55,9.773
15-6-2020,11:38:56,9.941
15-6-2020,11:38:57,9.626
15-6-2020,11:38:58,9.636
15-6-2020,11:38:59,10.345
15-6-2020,11:39:00,9.984
15-6-2020,11:39:01,10.265
15-6-2020,11:39:02,10.265
15-6-2020,11:39:03,10.732
15-6-2020,11:39:04,9.783
15-6-2020,11:39:05,10.015
15-6-2020,11:39:06,10.305
15-6-2020,11:39:07,10.178
15-6-2020,11:39:08,9.62
15-6-2020,11:39:09,10.731
15-6-2020,11:39:10,9.503
15-6-2020,11:39:11,10.132
15-6-2020,11:39:12,9.671
15-6-2020,11:39:13,9.123
15-6-2020,11:39:14,9.744
15-6-2020,11:39:15,9.645
15-6-2020,11:39:16,10.05
15-6-2020,11:39:17,9.419
15-6-2020,11:39:18,9.331
15-6-2020,11:39:19,10.082
15-6-2020,11:39:20,10.032
15-6-2020,11:39:21,9.514
15-6-2020,11:39:22,9.648
15-6-2020,11:39:23,9.644
15-6-2020,11:39:24,9.641
15-6-2020,11:39:25,9.956
15-6-2020,11:39:26,9.902
15-6-2020,11:39:27,10.126
15-6-2020,11:39:28,9.385
15-6-2020,11:39:29,10.149
15-6-2020,11:39:30,9.509
15-6-2020,11:39:31,22.291
15-6-2020,11:39:32,9.519
15-6-2020,11:39:33,9.98
15-6-2020,11:39:34,9.924
15-6-2020,11:39:35,10.499
15-6-2020,11:39:36,10.335
15-6-2020,11:39:37,9.332
15-6-2020,11:39:38,9.973
15-6-2020,11:39:39,10.173
15-6-2020,11:39:40,9.648
15-6-2020,11:39:41,10.658
15-6-2020,11:39:42,10.176
15-6-2020,11:39:43,10.203
15-6-2020,11:39:44,9.468
15-6-2020,11:39:45,10.249
15-6-2020,11:39:46,9.536
15-6-2020,11:39:47,9.716
15-6-2020,11:39:48,9.968
15-6-2020,11:39:49,9.512
15-6-2020,11:39:50,9.677
15-6-2020,11:39:51,9.372
15-6-2020,11:39:52,11.828
15-6-2020,11:39:53,9.939
15-6-2020,11:39:54,10.08
15-6-2020,11:39:55,9.215
15-6-2020,11:39:56,9.282
15-6-2020,11:39:57,10.31
15-6-2020,11:39:58,10.18
15-6-2020,11:39:59,11.341
15-6-2020,11:40:00,9.819
15-6-2020,11:40:01,9.929
15-6-2020,11:40:02,10.081
15-6-2020,11:40:03,10.218
15-6-2020,11:40:04,10.552
15-6-2020,11:40:05,10.227
15-6-2020,11:40:06,9.48
15-6-2020,11:40:07,11.189
15-6-2020,11:40:08,9.714
15-6-2020,11:40:09,9.452
15-6-2020,11:40:10,9.67
15-6-2020,11:40:11,9.591
15-6-2020,11:40:12,10.322
15-6-2020,11:40:13,9.286
15-6-2020,11:40:14,10.815
15-6-2020,11:40:15,11.368
15-6-2020,11:40:16,9.686
15-6-2020,11:40:17,9.629
15-6-2020,11:40:18,9.45
15-6-2020,11:40:19,10.811
15-6-2020,11:40:20,9.893
15-6-2020,11:40:21,10.663
15-6-2020,11:40:22,9.846
15-6-2020,11:40:23,9.438
15-6-2020,11:40:24,9.595
15-6-2020,11:40:25,13.822
15-6-2020,11:40:26,9.409
15-6-2020,11:40:27,9.403
15-6-2020,11:40:28,9.583
15-6-2020,11:40:29,10.03
15-6-2020,11:40:30,9.696
15-6-2020,11:40:31,11.412
15-6-2020,11:40:32,11.16
15-6-2020,11:40:33,9.869
15-6-2020,11:40:34,9.718
15-6-2020,11:40:35,10.696
15-6-2020,11:40:36,10.324
15-6-2020,11:40:37,10.654
15-6-2020,11:40:38,9.867
15-6-2020,11:40:39,10.32
15-6-2020,11:40:40,13.689
15-6-2020,11:40:41,10.713
15-6-2020,11:40:42,10.725
15-6-2020,11:40:43,11.583
15-6-2020,11:40:44,10.69
15-6-2020,11:40:45,9.975
15-6-2020,11:40:46,9.734
15-6-2020,11:40:47,10.735
15-6-2020,11:40:48,9.996
15-6-2020,11:40:49,9.71
15-6-2020,11:40:50,9.955
15-6-2020,11:40:51,10.537
15-6-2020,11:40:52,9.428
15-6-2020,11:40:53,10.003
15-6-2020,11:40:54,11.556
15-6-2020,11:40:55,9.893
15-6-2020,11:40:56,9.467
15-6-2020,11:40:57,10.334
15-6-2020,11:40:58,9.783
15-6-2020,11:40:59,14.107
15-6-2020,11:41:00,9.892
15-6-2020,11:41:01,9.295
15-6-2020,11:41:02,9.45
15-6-2020,11:41:03,9.762
15-6-2020,11:41:04,9.51
15-6-2020,11:41:05,10.1
15-6-2020,11:41:06,10.171
15-6-2020,11:41:07,9.809
15-6-2020,11:41:08,9.418
15-6-2020,11:41:09,9.447
15-6-2020,11:41:10,10.285
15-6-2020,11:41:11,9.392
15-6-2020,11:41:12,9.21
15-6-2020,11:41:13,10.102
15-6-2020,11:41:14,10.568
15-6-2020,11:41:16,10.699
15-6-2020,11:41:17,15.053
15-6-2020,11:41:18,9.842
15-6-2020,11:41:19,9.604
15-6-2020,11:41:20,9.458
15-6-2020,11:41:21,10.463
15-6-2020,11:41:22,9.533
15-6-2020,11:41:23,10.055
15-6-2020,11:41:24,9.471
15-6-2020,11:41:25,9.963
15-6-2020,11:41:26,9.992
15-6-2020,11:41:27,10.55
15-6-2020,11:41:28,12.511
15-6-2020,11:41:29,10.213
15-6-2020,11:41:30,9.554
15-6-2020,11:41:31,9.969
15-6-2020,11:41:32,10.24
15-6-2020,11:41:33,9.002
15-6-2020,11:41:34,9.415
15-6-2020,11:41:35,9.671
15-6-2020,11:41:36,9.888
15-6-2020,11:41:37,9.918
15-6-2020,11:41:38,10.778
15-6-2020,11:41:39,9.782
15-6-2020,11:41:40,9.765
15-6-2020,11:41:41,9.458
15-6-2020,11:41:42,10.014
15-6-2020,11:41:43,9.653
15-6-2020,11:41:44,11.176
15-6-2020,11:41:45,9.76
15-6-2020,11:41:46,9.509
15-6-2020,11:41:47,10.647
15-6-2020,11:41:48,10.081
15-6-2020,11:41:49,9.403
15-6-2020,11:41:50,10.852
15-6-2020,11:41:51,14.009
15-6-2020,11:41:52,9.848
15-6-2020,11:41:53,9.308
15-6-2020,11:41:54,11.122
15-6-2020,11:41:55,10.631
15-6-2020,11:41:56,10.49
15-6-2020,11:41:57,10.23
15-6-2020,11:41:58,9.754
15-6-2020,11:41:59,10.73
15-6-2020,11:42:00,9.235
15-6-2020,11:42:01,10.804
15-6-2020,11:42:02,9.817
15-6-2020,11:42:03,9.942
15-6-2020,11:42:04,10.986
15-6-2020,11:42:05,9.833
15-6-2020,11:42:06,9.095
15-6-2020,11:42:07,10.226
15-6-2020,11:42:08,9.488
15-6-2020,11:42:09,9.525
15-6-2020,11:42:10,9.453
15-6-2020,11:42:11,9.882
15-6-2020,11:42:12,12.159
15-6-2020,11:42:13,9.479
15-6-2020,11:42:14,9.748
15-6-2020,11:42:15,9.346
15-6-2020,11:42:16,9.256
15-6-2020,11:42:17,9.298
15-6-2020,11:42:18,11.211
15-6-2020,11:42:19,11.076
15-6-2020,11:42:20,9.993
15-6-2020,11:42:21,9.582
15-6-2020,11:42:22,9.462
15-6-2020,11:42:23,9.274
15-6-2020,11:42:24,9.989
15-6-2020,11:42:25,9.979
15-6-2020,11:42:26,9.532
15-6-2020,11:42:27,9.374
15-6-2020,11:42:28,10.569
15-6-2020,11:42:29,10.769
15-6-2020,11:42:30,10.256
15-6-2020,11:42:31,9.589
15-6-2020,11:42:32,12.39
15-6-2020,11:42:33,9.553
15-6-2020,11:42:34,13.784
15-6-2020,11:42:35,9.584
15-6-2020,11:42:36,10.145
15-6-2020,11:42:37,9.303
15-6-2020,11:42:38,9.33
15-6-2020,11:42:39,9.423
15-6-2020,11:42:40,9.746
15-6-2020,11:42:41,9.791
15-6-2020,11:42:42,11.375
15-6-2020,11:42:43,9.281
15-6-2020,11:42:44,9.798
15-6-2020,11:42:45,9.287
15-6-2020,11:42:46,10.422
15-6-2020,11:42:47,9.397
15-6-2020,11:42:48,12.03
15-6-2020,11:42:49,10.235
15-6-2020,11:42:50,9.238
15-6-2020,11:42:51,10.247
15-6-2020,11:42:52,11.734
15-6-2020,11:42:53,9.215
15-6-2020,11:42:54,9.549
15-6-2020,11:42:55,10.007
15-6-2020,11:42:56,15.439
15-6-2020,11:42:57,9.484
15-6-2020,11:42:58,10.594
15-6-2020,11:42:59,9.766
15-6-2020,11:43:00,9.426
15-6-2020,11:43:01,9.884
15-6-2020,11:43:02,9.677
15-6-2020,11:43:03,10.492
15-6-2020,11:43:04,9.495
15-6-2020,11:43:05,9.809
15-6-2020,11:43:06,10.137
15-6-2020,11:43:07,17.153
15-6-2020,11:43:08,10.528
15-6-2020,11:43:09,9.39
15-6-2020,11:43:10,9.559
15-6-2020,11:43:11,9.597
15-6-2020,11:43:12,9.698
15-6-2020,11:43:13,9.298
15-6-2020,11:43:14,9.691
15-6-2020,11:43:15,10.799
15-6-2020,11:43:16,9.737
15-6-2020,11:43:17,9.442
15-6-2020,11:43:18,9.538
15-6-2020,11:43:19,10.615
15-6-2020,11:43:20,9.564
15-6-2020,11:43:21,10.907
15-6-2020,11:43:22,9.813
15-6-2020,11:43:23,9.242
15-6-2020,11:43:24,10.265
15-6-2020,11:43:25,10.117
15-6-2020,11:43:26,9.554
15-6-2020,11:43:27,9.999
15-6-2020,11:43:28,10.186
15-6-2020,11:43:29,10.353
15-6-2020,11:43:30,10.056
15-6-2020,11:43:31,10.263
15-6-2020,11:43:32,9.741
15-6-2020,11:43:33,9.551
15-6-2020,11:43:34,14.843
15-6-2020,11:43:35,9.363
15-6-2020,11:43:36,9.771
15-6-2020,11:43:37,9.456
15-6-2020,11:43:38,9.855
15-6-2020,11:43:39,9.926
15-6-2020,11:43:40,9.547
15-6-2020,11:43:41,9.954
15-6-2020,11:43:42,9.477
15-6-2020,11:43:43,9.653
15-6-2020,11:43:44,10.12
15-6-2020,11:43:45,9.99
15-6-2020,11:43:46,10.534
15-6-2020,11:43:47,9.904
15-6-2020,11:43:48,10.525
15-6-2020,11:43:49,9.237
15-6-2020,11:43:50,10.32
15-6-2020,11:43:52,12.755
15-6-2020,11:43:53,9.424
15-6-2020,11:43:54,9.787
15-6-2020,11:43:55,11.595
15-6-2020,11:43:56,10.192
15-6-2020,11:43:57,10.746
15-6-2020,11:43:58,10.039
15-6-2020,11:43:59,10.709
15-6-2020,11:44:00,9.928
15-6-2020,11:44:01,9.79
15-6-2020,11:44:02,10.161
15-6-2020,11:44:03,9.414
15-6-2020,11:44:04,9.625
15-6-2020,11:44:05,9.839
15-6-2020,11:44:06,10.087
15-6-2020,11:44:07,9.806
15-6-2020,11:44:08,9.805
15-6-2020,11:44:09,9.322
15-6-2020,11:44:10,9.755
15-6-2020,11:44:11,9.665
15-6-2020,11:44:12,10.028
15-6-2020,11:44:13,10.011
15-6-2020,11:44:14,9.661
15-6-2020,11:44:15,9.245
15-6-2020,11:44:16,9.596
15-6-2020,11:44:17,9.972
15-6-2020,11:44:18,10.326
15-6-2020,11:44:19,12.313
15-6-2020,11:44:20,11.496
15-6-2020,11:44:21,10.362
15-6-2020,11:44:22,9.61
15-6-2020,11:44:23,10.005
15-6-2020,11:44:24,9.931
15-6-2020,11:44:25,9.766
15-6-2020,11:44:26,9.23
15-6-2020,11:44:27,9.155
15-6-2020,11:44:28,10.314
15-6-2020,11:44:29,10.408
15-6-2020,11:44:30,9.654
15-6-2020,11:44:31,10.26
15-6-2020,11:44:32,9.189
15-6-2020,11:44:33,10.544
15-6-2020,11:44:34,9.317
15-6-2020,11:44:35,10.721
15-6-2020,11:44:36,12.277
15-6-2020,11:44:37,10.201
15-6-2020,11:44:38,9.423
15-6-2020,11:44:39,12.879
15-6-2020,11:44:40,9.731
15-6-2020,11:44:41,9.722
15-6-2020,11:44:42,10.008
15-6-2020,11:44:43,9.004
15-6-2020,11:44:44,9.631
15-6-2020,11:44:45,11.492
15-6-2020,11:44:46,11.24
15-6-2020,11:44:47,10.047
15-6-2020,11:44:48,9.303
15-6-2020,11:44:49,9.263
15-6-2020,11:44:50,9.674
15-6-2020,11:44:51,9.29
15-6-2020,11:44:52,9.946
15-6-2020,11:44:53,9.303
15-6-2020,11:44:54,9.542
15-6-2020,11:44:55,10.182
15-6-2020,11:44:56,9.79
15-6-2020,11:44:57,9.176
15-6-2020,11:44:58,9.235
15-6-2020,11:44:59,9.377
15-6-2020,11:45:00,9.48
15-6-2020,11:45:01,9.31
15-6-2020,11:45:02,9.974
15-6-2020,11:45:03,9.14
15-6-2020,11:45:04,9.478
15-6-2020,11:45:05,9.265
15-6-2020,11:45:06,10.098
15-6-2020,11:45:07,9.729
15-6-2020,11:45:08,9.065
15-6-2020,11:45:09,10.039
15-6-2020,11:45:10,9.147
15-6-2020,11:45:11,9.86
15-6-2020,11:45:12,9.292
15-6-2020,11:45:13,9.191
15-6-2020,11:45:14,9.82
15-6-2020,11:45:15,9.508
15-6-2020,11:45:16,9.863
15-6-2020,11:45:17,9.693
15-6-2020,11:45:18,9.307
15-6-2020,11:45:19,9.858
15-6-2020,11:45:20,10.418
15-6-2020,11:45:21,9.984
15-6-2020,11:45:22,9.774
15-6-2020,11:45:23,9.607
15-6-2020,11:45:24,9.534
15-6-2020,11:45:25,9.709
15-6-2020,11:45:26,10.325
15-6-2020,11:45:27,10.272
15-6-2020,11:45:28,9.787
15-6-2020,11:45:29,9.409
15-6-2020,11:45:30,9.163
15-6-2020,11:45:31,10.175
15-6-2020,11:45:32,10.808
15-6-2020,11:45:33,9.356
15-6-2020,11:45:34,11.637
15-6-2020,11:45:35,9.6
15-6-2020,11:45:36,9.307
15-6-2020,11:45:37,9.686
15-6-2020,11:45:38,9.67
15-6-2020,11:45:39,14.048
15-6-2020,11:45:40,10.917
15-6-2020,11:45:41,10.108
15-6-2020,11:45:42,9.84
15-6-2020,11:45:43,10.785
15-6-2020,11:45:44,10.657
15-6-2020,11:45:45,10.142
15-6-2020,11:45:46,10.987
15-6-2020,11:45:47,13.887
15-6-2020,11:45:48,10.197
15-6-2020,11:45:49,9.522
15-6-2020,11:45:50,9.461
15-6-2020,11:45:51,9.582
15-6-2020,11:45:52,11.547
15-6-2020,11:45:53,9.731
15-6-2020,11:45:54,11.513
15-6-2020,11:45:55,10.213
15-6-2020,11:45:56,11.391
15-6-2020,11:45:57,10.728
15-6-2020,11:45:58,9.351
15-6-2020,11:45:59,9.82
15-6-2020,11:46:00,9.626
15-6-2020,11:46:01,11.781
15-6-2020,11:46:02,9.911
15-6-2020,11:46:03,9.305
15-6-2020,11:46:04,9.829
15-6-2020,11:46:05,9.609
15-6-2020,11:46:06,9.477
15-6-2020,11:46:07,10.115
15-6-2020,11:46:08,10.563
15-6-2020,11:46:09,9.609
15-6-2020,11:46:10,9.931
15-6-2020,11:46:11,10.354
15-6-2020,11:46:12,9.387
15-6-2020,11:46:13,9.572
15-6-2020,11:46:14,9.812
15-6-2020,11:46:15,10.259
15-6-2020,11:46:16,10.173
15-6-2020,11:46:17,10.276
15-6-2020,11:46:18,9.649
15-6-2020,11:46:19,9.532
15-6-2020,11:46:20,10.098
15-6-2020,11:46:21,12.165
15-6-2020,11:46:22,9.719
15-6-2020,11:46:23,13.113
15-6-2020,11:46:24,10.28
15-6-2020,11:46:25,10.393
15-6-2020,11:46:26,11.542
15-6-2020,11:46:27,9.82
15-6-2020,11:46:28,9.808
15-6-2020,11:46:29,10.032
15-6-2020,11:46:30,9.857
15-6-2020,11:46:31,9.981
15-6-2020,11:46:32,10.337
15-6-2020,11:46:33,10.48
15-6-2020,11:46:34,9.626
15-6-2020,11:46:35,9.401
15-6-2020,11:46:36,9.851
15-6-2020,11:46:37,9.551
15-6-2020,11:46:38,9.398
15-6-2020,11:46:39,10.032
15-6-2020,11:46:40,9.752
15-6-2020,11:46:41,9.674
15-6-2020,11:46:42,9.156
15-6-2020,11:46:43,11.452
15-6-2020,11:46:44,12.376
15-6-2020,11:46:45,11.089
15-6-2020,11:46:46,10.898
15-6-2020,11:46:47,9.828
15-6-2020,11:46:48,9.525
15-6-2020,11:46:49,10.287
15-6-2020,11:46:50,9.882
15-6-2020,11:46:51,9.745
15-6-2020,11:46:52,10.249
15-6-2020,11:46:53,12.263
15-6-2020,11:46:54,9.625
15-6-2020,11:46:55,9.662
15-6-2020,11:46:56,10.499
15-6-2020,11:46:57,11.192
15-6-2020,11:46:58,10.129
15-6-2020,11:46:59,11.274
15-6-2020,11:47:00,10.811
15-6-2020,11:47:01,10.103
15-6-2020,11:47:02,9.769
15-6-2020,11:47:03,9.606
15-6-2020,11:47:04,9.603
15-6-2020,11:47:05,9.323
15-6-2020,11:47:06,9.815
15-6-2020,11:47:07,9.602
15-6-2020,11:47:08,9.722
15-6-2020,11:47:09,9.156
15-6-2020,11:47:10,10.112
15-6-2020,11:47:11,10.422
15-6-2020,11:47:12,9.591
15-6-2020,11:47:13,10.776
15-6-2020,11:47:14,10.135
15-6-2020,11:47:15,9.771
15-6-2020,11:47:16,9.556
15-6-2020,11:47:17,10.715
15-6-2020,11:47:18,10.686
15-6-2020,11:47:19,12.275
15-6-2020,11:47:20,10.295
15-6-2020,11:47:21,9.406
15-6-2020,11:47:22,9.944
15-6-2020,11:47:23,9.482
15-6-2020,11:47:24,10.048
15-6-2020,11:47:25,9.384
15-6-2020,11:47:26,9.795
15-6-2020,11:47:27,9.884
15-6-2020,11:47:28,10.377
15-6-2020,11:47:29,12.802
15-6-2020,11:47:30,9.665
15-6-2020,11:47:31,9.986
15-6-2020,11:47:32,10.642
15-6-2020,11:47:33,9.296
15-6-2020,11:47:34,10.696
15-6-2020,11:47:36,9.929
15-6-2020,11:47:37,10.588
15-6-2020,11:47:38,10.838
15-6-2020,11:47:39,9.205
15-6-2020,11:47:40,9.346
15-6-2020,11:47:41,9.709
15-6-2020,11:47:42,10.653
15-6-2020,11:47:43,11.029
15-6-2020,11:47:44,9.731
15-6-2020,11:47:45,9.798
15-6-2020,11:47:46,9.961
15-6-2020,11:47:47,9.839
15-6-2020,11:47:48,11.386
15-6-2020,11:47:49,9.725
15-6-2020,11:47:50,9.785
15-6-2020,11:47:51,10.847
15-6-2020,11:47:52,9.706
15-6-2020,11:47:53,9.981
15-6-2020,11:47:54,10.33
15-6-2020,11:47:55,9.909
15-6-2020,11:47:56,9.612
15-6-2020,11:47:57,9.726
15-6-2020,11:47:58,9.382
15-6-2020,11:47:59,10.783
15-6-2020,11:48:00,10.445
15-6-2020,11:48:01,9.63
15-6-2020,11:48:02,10.371
15-6-2020,11:48:03,9.819
15-6-2020,11:48:04,11.311
15-6-2020,11:48:05,9.187
15-6-2020,11:48:06,10.207
15-6-2020,11:48:07,11.865
15-6-2020,11:48:08,9.651
15-6-2020,11:48:09,9.175
15-6-2020,11:48:10,9.936
15-6-2020,11:48:11,9.319
15-6-2020,11:48:12,9.929
15-6-2020,11:48:13,9.887
15-6-2020,11:48:14,9.463
15-6-2020,11:48:15,11.763
15-6-2020,11:48:16,10.622
15-6-2020,11:48:17,9.474
15-6-2020,11:48:18,16.758
15-6-2020,11:48:19,9.347
15-6-2020,11:48:20,9.72
15-6-2020,11:48:21,9.266
15-6-2020,11:48:22,9.336
15-6-2020,11:48:23,9.661
15-6-2020,11:48:24,13.085
15-6-2020,11:48:25,9.52
15-6-2020,11:48:26,9.434
15-6-2020,11:48:27,9.843
15-6-2020,11:48:28,10.005
15-6-2020,11:48:29,10.601
15-6-2020,11:48:30,9.6
15-6-2020,11:48:31,9.46
15-6-2020,11:48:32,9.452
15-6-2020,11:48:33,9.767
15-6-2020,11:48:34,12.883
15-6-2020,11:48:35,10.92
15-6-2020,11:48:36,9.918
15-6-2020,11:48:37,9.55
15-6-2020,11:48:38,10.028
15-6-2020,11:48:39,12.256
15-6-2020,11:48:40,9.498
15-6-2020,11:48:41,9.522
15-6-2020,11:48:42,9.575
15-6-2020,11:48:43,9.682
15-6-2020,11:48:44,12.926
15-6-2020,11:48:45,10.657
15-6-2020,11:48:46,9.274
15-6-2020,11:48:47,10.126
15-6-2020,11:48:48,9.795
15-6-2020,11:48:49,10.611
15-6-2020,11:48:50,9.359
15-6-2020,11:48:51,9.737
15-6-2020,11:48:52,9.244
15-6-2020,11:48:53,10.974
15-6-2020,11:48:54,9.07
15-6-2020,11:48:55,9.438
15-6-2020,11:48:56,9.671
15-6-2020,11:48:57,9.511
15-6-2020,11:48:58,11.195
15-6-2020,11:48:59,9.396
15-6-2020,11:49:00,9.397
15-6-2020,11:49:01,10.892
15-6-2020,11:49:02,9.678
15-6-2020,11:49:03,11.238
15-6-2020,11:49:04,9.557
15-6-2020,11:49:05,10.293
15-6-2020,11:49:06,14.892
15-6-2020,11:49:07,9.604
15-6-2020,11:49:08,12.281
15-6-2020,11:49:09,9.416
15-6-2020,11:49:10,10.173
15-6-2020,11:49:11,10.213
15-6-2020,11:49:12,9.431
15-6-2020,11:49:13,10.418
15-6-2020,11:49:14,9.505
15-6-2020,11:49:15,10.865
15-6-2020,11:49:16,9.793
15-6-2020,11:49:17,9.769
15-6-2020,11:49:18,10.028
15-6-2020,11:49:19,9.608
15-6-2020,11:49:20,9.531
15-6-2020,11:49:21,110.092
15-6-2020,11:49:22,10.096
15-6-2020,11:49:23,10.904
15-6-2020,11:49:24,10.183
15-6-2020,11:49:25,9.485
15-6-2020,11:49:26,9.313
15-6-2020,11:49:27,10.548
15-6-2020,11:49:28,9.864
15-6-2020,11:49:29,9.693
15-6-2020,11:49:30,9.376
15-6-2020,11:49:31,9.372
15-6-2020,11:49:32,9.85
15-6-2020,11:49:33,9.268
15-6-2020,11:49:34,9.336
15-6-2020,11:49:35,9.631
15-6-2020,11:49:36,9.625
15-6-2020,11:49:37,11.706
15-6-2020,11:49:38,10.018
15-6-2020,11:49:39,9.557
15-6-2020,11:49:40,9.41
15-6-2020,11:49:41,9.296
15-6-2020,11:49:42,9.655
15-6-2020,11:49:43,10.318
15-6-2020,11:49:44,9.579
15-6-2020,11:49:45,9.919
15-6-2020,11:49:46,9.936
15-6-2020,11:49:47,10.333
15-6-2020,11:49:48,10.047
15-6-2020,11:49:49,11.963
15-6-2020,11:49:50,9.879
15-6-2020,11:49:51,9.994
15-6-2020,11:49:52,9.251
15-6-2020,11:49:53,9.688
15-6-2020,11:49:54,9.648
15-6-2020,11:49:55,9.758
15-6-2020,11:49:56,9.207
15-6-2020,11:49:57,9.393
15-6-2020,11:49:58,10.054
15-6-2020,11:49:59,9.954
15-6-2020,11:50:00,9.363
15-6-2020,11:50:01,9.842
15-6-2020,11:50:02,10.275
15-6-2020,11:50:03,9.813
15-6-2020,11:50:04,11.111
15-6-2020,11:50:05,11.365
15-6-2020,11:50:06,9.692
15-6-2020,11:50:08,803.067
15-6-2020,11:50:08,9.246
15-6-2020,11:50:09,9.369
15-6-2020,11:50:10,9.565
15-6-2020,11:50:11,9.653
15-6-2020,11:50:12,10.147
15-6-2020,11:50:13,9.324
15-6-2020,11:50:14,9.546
15-6-2020,11:50:15,9.567
15-6-2020,11:50:16,10.141
15-6-2020,11:50:17,9.834
15-6-2020,11:50:18,10.332
15-6-2020,11:50:19,9.627
15-6-2020,11:50:20,9.521
15-6-2020,11:50:21,10.291
15-6-2020,11:50:22,11.303
15-6-2020,11:50:23,10.054
15-6-2020,11:50:24,9.527
15-6-2020,11:50:25,10.055
15-6-2020,11:50:26,9.94
15-6-2020,11:50:27,9.259
15-6-2020,11:50:28,9.971
15-6-2020,11:50:29,10.039
15-6-2020,11:50:30,10.66
15-6-2020,11:50:31,9.638
15-6-2020,11:50:32,9.764
15-6-2020,11:50:33,9.847
15-6-2020,11:50:34,10.394
15-6-2020,11:50:35,9.404
15-6-2020,11:50:36,9.877
15-6-2020,11:50:37,9.439
15-6-2020,11:50:38,9.142
15-6-2020,11:50:39,10.267
15-6-2020,11:50:40,11.122
